"38.673221","-90.239166","2015-05-04T22:00","PM10","20","1"
"32.346905","-90.225928","2015-05-04T22:00","PM2.5","33","1"
"41.823101","-90.211899","2015-05-04T22:00","PM2.5","40","1"
"30.4293","-90.1997","2015-05-04T22:00","PM2.5","34","1"
"38.656449","-90.198548","2015-05-04T22:00","PM2.5","48","1"
"35.1967","-90.1911","2015-05-04T22:00","PM2.5","25","1"
"38.65643","-90.18977","2015-05-04T22:00","PM2.5","58","2"
"41.875","-90.177498","2015-05-04T22:00","PM2.5","28","1"
"38.611893","-90.160614","2015-05-04T22:00","PM2.5","50","1"
"29.9933","-90.1014","2015-05-04T22:00","PM2.5","26","1"
"34.8275","-89.9889","2015-05-04T22:00","PM2.5","25","1"
"29.9431","-89.9761","2015-05-04T22:00","PM2.5","33","1"
"35.151588","-89.85022","2015-05-04T22:00","PM2.5","15","1"
"40.6978","-89.5889","2015-05-04T22:00","PM2.5","66","2"
"31.322779","-89.287498","2015-05-04T22:00","PM2.5","25","1"
"40.052241","-88.372549","2015-05-04T22:00","PM2.5","62","2"
"42.2211","-88.2411","2015-05-04T22:00","PM2.5","23","1"
"41.2222","-88.1906","2015-05-04T22:00","PM2.5","58","2"
"42.1406","-87.7994","2015-05-04T22:00","PM2.5","24","1"
"41.6708","-87.7325","2015-05-04T22:00","PM2.5","31","1"
"41.9136","-87.7239","2015-05-04T22:00","PM2.5","54","2"
"41.7547","-87.7136","2015-05-04T22:00","PM2.5","59","2"
"37.8714","-87.4633","2015-05-04T22:00","PM2.5","76","2"
"41.6067","-87.3047","2015-05-04T22:00","PM10","16","1"
"30.525","-87.204399","2015-05-04T22:00","PM2.5","40","1"
"41.6167","-87.1458","2015-05-04T22:00","PM10","19","1"
"33.3311","-87.0036","2015-05-04T22:00","PM2.5","51","2"
"33.8017","-86.9425","2015-05-04T22:00","PM2.5","43","1"
"33.4997","-86.9242","2015-05-04T22:00","PM10","18","1"
"33.4997","-86.9242","2015-05-04T22:00","PM2.5","48","1"
"33.3864","-86.8167","2015-05-04T22:00","PM2.5","41","1"
"33.5531","-86.815","2015-05-04T22:00","PM10","14","1"
"33.5531","-86.815","2015-05-04T22:00","PM2.5","45","1"
"36.1767","-86.7386","2015-05-04T22:00","PM2.5","51","2"
"39.159372","-86.504747","2015-05-04T22:00","PM2.5","155","4"
"39.7889","-86.2147","2015-05-04T22:00","PM2.5","64","2"
"38.0608","-85.8961","2015-05-04T22:00","PM10","37","1"
"38.0608","-85.8961","2015-05-04T22:00","PM2.5","77","2"
"37.7064","-85.8517","2015-05-04T22:00","PM2.5","60","2"
"38.2317","-85.8156","2015-05-04T22:00","PM10","27","1"
"38.2317","-85.8156","2015-05-04T22:00","PM2.5","64","2"
"30.128901","-85.738098","2015-05-04T22:00","PM2.5","29","1"
"42.984699","-85.671097","2015-05-04T22:00","PM2.5","33","1"
"38.2286","-85.6544","2015-05-04T22:00","PM10","25","1"
"38.2286","-85.6544","2015-05-04T22:00","PM2.5","64","2"
"40.125557","-85.652222","2015-05-04T22:00","PM2.5","71","2"
"30.8475","-85.6044","2015-05-04T22:00","PM2.5","29","1"
"42.2781","-85.5419","2015-05-04T22:00","PM2.5","33","1"
"34.9789","-85.3009","2015-05-04T22:00","PM2.5","45","1"
"35.0508","-85.2931","2015-05-04T22:00","PM2.5","46","1"
"33.9283","-85.0453","2015-05-04T22:00","PM2.5","55","2"
"32.5214","-84.9436","2015-05-04T22:00","PM2.5","48","1"
"44.3106","-84.891899","2015-05-04T22:00","PM2.5","19","1"
"33.4039","-84.7461","2015-05-04T22:00","PM2.5","28","1"
"39.83562","-84.72049","2015-05-04T22:00","PM2.5","56","2"
"39.21494","-84.69086","2015-05-04T22:00","PM2.5","63","2"
"39.12886","-84.50404","2015-05-04T22:00","PM10","40","1"
"39.12886","-84.50404","2015-05-04T22:00","PM2.5","58","2"
"38.065","-84.5","2015-05-04T22:00","PM2.5","41","1"
"39.0217","-84.4744","2015-05-04T22:00","PM2.5","60","2"
"39.478849","-84.407675","2015-05-04T22:00","PM2.5","41","1"
"39.472436","-84.394952","2015-05-04T22:00","PM2.5","56","2"
"39.2787","-84.36612","2015-05-04T22:00","PM2.5","57","2"
"33.7206","-84.3578","2015-05-04T22:00","PM2.5","46","1"
"33.6906","-84.2731","2015-05-04T22:00","PM10","21","1"
"33.6906","-84.2731","2015-05-04T22:00","PM2.5","30","1"
"39.42689","-84.20077","2015-05-04T22:00","PM2.5","49","1"
"39.758235","-84.197375","2015-05-04T22:00","PM2.5","55","2"
"33.4347","-84.1617","2015-05-04T22:00","PM2.5","30","1"
"39.0828","-84.1441","2015-05-04T22:00","PM2.5","58","2"
"33.9636","-84.0664","2015-05-04T22:00","PM2.5","31","1"
"40.771","-84.0539","2015-05-04T22:00","PM2.5","37","1"
"41.995602","-83.946701","2015-05-04T22:00","PM2.5","41","1"
"43.5714","-83.8908","2015-05-04T22:00","PM2.5","38","1"
"39.80834","-83.88711","2015-05-04T22:00","PM2.5","56","2"
"34.3003","-83.8139","2015-05-04T22:00","PM2.5","43","1"
"39.92882","-83.80949","2015-05-04T22:00","PM2.5","58","2"
"43.0289","-83.669403","2015-05-04T22:00","PM2.5","49","1"
"42.24","-83.5997","2015-05-04T22:00","PM2.5","43","1"
"32.6056","-83.5979","2015-05-04T22:00","PM2.5","30","1"
"41.644067","-83.54625","2015-05-04T22:00","PM2.5","40","1"
"38.79471","-83.533988","2015-05-04T22:00","PM2.5","47","1"
"30.8486","-83.2933","2015-05-04T22:00","PM2.5","28","1"
"34.805","-83.237503","2015-05-04T22:00","PM2.5","55","2"
"42.2283","-83.2092","2015-05-04T22:00","PM2.5","48","1"
"42.3075","-83.15","2015-05-04T22:00","PM10","46","1"
"42.3075","-83.15","2015-05-04T22:00","PM2.5","59","2"
"42.3231","-83.0689","2015-05-04T22:00","PM2.5","52","2"
"40.002734","-82.994404","2015-05-04T22:00","PM2.5","55","2"
"40.0845","-82.81552","2015-05-04T22:00","PM2.5","58","2"
"30.4264","-82.7947","2015-05-04T22:00","PM2.5","35","1"
"38.508114","-82.659301","2015-05-04T22:00","PM2.5","40","1"
"38.4592","-82.6339","2015-05-04T22:00","PM2.5","27","1"
"35.6075","-82.5833","2015-05-04T22:00","PM2.5","49","1"
"42.9533","-82.4564","2015-05-04T22:00","PM2.5","56","2"
"34.843899","-82.414597","2015-05-04T22:00","PM10","12","1"
"34.843899","-82.414597","2015-05-04T22:00","PM2.5","36","1"
"29.5467","-82.2969","2015-05-04T22:00","PM2.5","23","1"
"41.463071","-82.114261","2015-05-04T22:00","PM2.5","32","1"
"29.170799","-82.1008","2015-05-04T22:00","PM2.5","28","1"
"33.4333","-82.0219","2015-05-04T22:00","PM2.5","33","1"
"35.6875","-81.9936","2015-05-04T22:00","PM2.5","-999","0"
"34.955601","-81.924797","2015-05-04T22:00","PM2.5","33","1"
"41.0604","-81.9239","2015-05-04T22:00","PM2.5","50","1"
"33.7397","-81.8536","2015-05-04T22:00","PM2.5","53","2"
"41.492191","-81.678552","2015-05-04T22:00","PM2.5","108","3"
"29.686667","-81.656389","2015-05-04T22:00","PM10","21","1"
"30.1358","-81.6339","2015-05-04T22:00","PM2.5","11","1"
"30.4758","-81.5869","2015-05-04T22:00","PM2.5","0","1"
"30.62673","-81.53597","2015-05-04T22:00","PM2.5","21","1"
"41.063526","-81.468956","2015-05-04T22:00","PM2.5","57","2"
"30.2603","-81.4533","2015-05-04T22:00","PM2.5","13","1"
"40.800797","-81.372853","2015-05-04T22:00","PM2.5","41","1"
"41.726811","-81.242156","2015-05-04T22:00","PM2.5","55","2"
"32.0903","-81.1306","2015-05-04T22:00","PM2.5","13","1"
"33.969145","-81.06629","2015-05-04T22:00","PM10","15","1"
"29.2069","-81.0531","2015-05-04T22:00","PM2.5","22","1"
"33.991509","-81.024141","2015-05-04T22:00","PM10","12","1"
"35.1514","-80.8669","2015-05-04T22:00","PM2.5","45","1"
"41.231167","-80.801914","2015-05-04T22:00","PM2.5","51","2"
"35.2411","-80.7831","2015-05-04T22:00","PM2.5","38","1"
"39.9158","-80.7342","2015-05-04T22:00","PM2.5","49","1"
"40.366452","-80.615691","2015-05-04T22:00","PM2.5","48","1"
"40.4447","-80.42","2015-05-04T22:00","PM2.5","48","1"
"36.0261","-80.3419","2015-05-04T22:00","PM2.5","45","1"
"40.747799","-80.316704","2015-05-04T22:00","PM2.5","34","1"
"40.17","-80.2617","2015-05-04T22:00","PM2.5","33","1"
"34.615299","-80.198898","2015-05-04T22:00","PM2.5","55","2"
"42.1428","-80.0372","2015-05-04T22:00","PM2.5","47","1"
"32.88229","-79.977539","2015-05-04T22:00","PM10","11","1"
"40.4656","-79.9611","2015-05-04T22:00","PM2.5","46","1"
"32.791","-79.959","2015-05-04T22:00","PM2.5","29","1"
"40.1469","-79.9033","2015-05-04T22:00","PM2.5","50","1"
"37.285599","-79.884201","2015-05-04T22:00","PM2.5","42","1"
"40.323898","-79.868301","2015-05-04T22:00","PM2.5","20","1"
"35.2632","-79.8635","2015-05-04T22:00","PM2.5","37","1"
"40.8142","-79.565","2015-05-04T22:00","PM2.5","42","1"
"40.3053","-79.5061","2015-05-04T22:00","PM2.5","58","2"
"36.3028","-79.4667","2015-05-04T22:00","PM2.5","18","1"
"33.368916","-79.296617","2015-05-04T22:00","PM10","15","1"
"35.041401","-78.953102","2015-05-04T22:00","PM2.5","38","1"
"40.3097","-78.9158","2015-05-04T22:00","PM2.5","39","1"
"35.9919","-78.8964","2015-05-04T22:00","PM2.5","26","1"
"35.889402","-78.8747","2015-05-04T22:00","PM10","10","1"
"35.889402","-78.8747","2015-05-04T22:00","PM2.5","37","1"
"35.856098","-78.574203","2015-05-04T22:00","PM2.5","52","2"
"38.076599","-78.503998","2015-05-04T22:00","PM2.5","39","1"
"40.515","-78.3889","2015-05-04T22:00","PM2.5","44","1"
"39.282799","-78.081398","2015-05-04T22:00","PM2.5","49","1"
"34.9547","-77.9608","2015-05-04T22:00","PM2.5","14","1"
"40.8114","-77.8769","2015-05-04T22:00","PM2.5","26","1"
"39.565601","-77.721901","2015-05-04T22:00","PM2.5","39","1"
"35.9889","-77.5867","2015-05-04T22:00","PM2.5","31","1"
"37.5583","-77.400299","2015-05-04T22:00","PM2.5","37","1"
"39.9233","-77.3081","2015-05-04T22:00","PM2.5","53","2"
"40.2464","-77.1867","2015-05-04T22:00","PM2.5","38","1"
"38.771702","-77.108902","2015-05-04T22:00","PM2.5","37","1"
"39.114399","-77.106903","2015-05-04T22:00","PM2.5","33","1"
"35.8111","-76.9067","2015-05-04T22:00","PM2.5","28","1"
"39.055302","-76.878304","2015-05-04T22:00","PM2.5","62","2"
"40.246992","-76.846988","2015-05-04T22:00","PM2.5","46","1"
"39.9653","-76.6994","2015-05-04T22:00","PM2.5","27","1"
"39.2981","-76.604698","2015-05-04T22:00","PM2.5","37","1"
"37.103683","-76.386948","2015-05-04T22:00","PM2.5","30","1"
"39.41","-76.2967","2015-05-04T22:00","PM2.5","35","1"
"40.0467","-76.2833","2015-05-04T22:00","PM2.5","44","1"
"38.5876","-76.1408","2015-05-04T22:00","PM2.5","42","1"
"40.0439","-76.1125","2015-05-04T22:00","PM2.5","56","2"
"40.3833","-75.9686","2015-05-04T22:00","PM2.5","53","2"
"39.701099","-75.860001","2015-05-04T22:00","PM2.5","45","1"
"39.305199","-75.797203","2015-05-04T22:00","PM2.5","37","1"
"39.8344","-75.7678","2015-05-04T22:00","PM2.5","65","2"
"41.4428","-75.6231","2015-05-04T22:00","PM2.5","40","1"
"38.6444","-75.6131","2015-05-04T22:00","PM2.5","30","1"
"39.7394","-75.5581","2015-05-04T22:00","PM2.5","35","1"
"38.9847","-75.5556","2015-05-04T22:00","PM2.5","43","1"
"39.8356","-75.3725","2015-05-04T22:00","PM2.5","49","1"
"40.6281","-75.3411","2015-05-04T22:00","PM2.5","53","2"
